-1.5707963267948966,-3.141592653589793,-6915.862274753918
-1.5354975329343372,-3.141592653589793,-6907.164723327441
-1.5001987390737774,-3.141592653589793,-6872.662309018743
-1.464899945213218,-3.141592653589793,-6812.469163688087
-1.4296011513526587,-3.141592653589793,-6726.827544316869
-1.3943023574920994,-3.141592653589793,-6616.107977926966
-1.3590035636315398,-3.141592653589793,-6480.808705522011
-1.32370476977098,-3.141592653589793,-6321.554396772225
-1.2884059759104207,-3.141592653589793,-6139.0941148657075
-1.2531071820498612,-3.141592653589793,-5934.298519616898
-1.2178083881893018,-3.141592653589793,-5708.156305757114
-1.1825095943287425,-3.141592653589793,-5461.7698825428515
-1.147210800468183,-3.141592653589793,-5196.350309658586
-1.1119120066076236,-3.141592653589793,-4913.211513136911
-1.076613212747064,-3.141592653589793,-4613.763813098835
-1.0413144188865044,-3.141592653589793,-4299.506802524837
-1.006015625025945,-3.141592653589793,-3972.0216228210916
-0.9707168311653854,-3.141592653589793,-3632.962687728914
-0.9354180373048261,-3.141592653589793,-3284.048911703023
-0.9001192434442665,-3.141592653589793,-2927.054502804805
-0.864820449583707,-3.141592653589793,-2563.7993829064144
-0.8295216557231476,-3.141592653589793,-2196.139300103966
-0.7942228618625881,-3.141592653589793,-1825.9556994350098
-0.7589240680020287,-3.141592653589793,-1455.1454185847326
-0.7236252741414693,-3.141592653589793,-1085.6102754189603
-0.6883264802809097,-3.141592653589793,-719.2466136436597
-0.6530276864203503,-3.141592653589793,-357.93487239639387
-0.6177288925597908,-3.141592653589793,-3.5292444611899203
-0.5824300986992312,-3.141592653589793,342.1525131925059
-0.5471313048386719,-3.141592653589793,677.3390541098962
-0.5118325109781122,-3.141592653589793,1000.315141160912
-0.4765337171175528,-3.141592653589793,1309.4310098239523
-0.4412349232569934,-3.141592653589793,1603.111337872587
-0.405936129396434,-3.141592653589793,1879.8637652247994
-0.37063733553587447,-3.141592653589793,2138.2869098662654
-0.335338541675315,-3.141592653589793,2377.0778281217226
-0.30003974781475556,-3.141592653589793,2595.038870721606
