,lat,long,h,Bx,By,Bz,U,g1,g2,g3
11,-29.554164039279065,-0.5209531457627342,500.00247344696436,21353.48295839026,-1904.3726770850367,-11261.042127450432,57978963.31080582,0.07620741458135556,0.00340685967403466,-8.437020435366154
12,-71.46711748467773,-0.9944332582403634,500.00717391693615,20986.202162318335,-1957.7039074164309,-11832.671887415967,57978928.26652699,0.18421627836494242,0.0013015318373389526,-8.435337008071645
13,-62.804305405206826,-0.927512966785287,500.0063333349108,21062.738678979716,-1946.7879441485554,-11716.229067357273,57978937.655916065,0.16189435555837706,0.0015122316158380697,-8.435799256050133
14,-13.274208390599023,-0.23175194589678424,500.00105174184955,21494.003359897033,-1883.3093522044676,-11033.4496872536,57978969.766052425,0.034249695767288556,0.007726068804867575,-8.437298295520968
15,40.06110740055333,0.6814612688647209,500.0037412175943,21944.63512609643,-1813.9159322928726,-10266.276160985324,57978963.14666148,-0.10320999931026797,-0.0027032076384420883,-8.43673488601272
16,82.78060493831758,1.0368614448025621,500.00773879412463,22293.526263563737,-1758.6762413877368,-9628.48879542301,57978927.062165566,-0.21329146466397436,-0.001408056641186105,-8.434655020378287
17,21.816273843912235,0.37673412022290603,500.0016253472231,21792.22619895557,-1837.710020793652,-10532.38167229056,57978970.25313186,-0.056189335322762594,-0.004856738909365724,-8.437181741779897
18,-42.94829576162122,-0.7239843801877306,500.00412925767705,21236.94074374136,-1921.5770345680721,-11445.964930422453,57978954.982305296,0.110726144866075,0.002298384999427584,-8.436634064502407
19,-68.46083136374746,-0.9673925840812284,500.00682801442235,21012.805459320254,-1953.9109447576877,-11792.367313520519,57978931.64455357,0.17646996444332205,0.0013692368874638691,-8.435504169187157
20,3.927836444287911,0.0900910294144722,500.00075316160746,21641.03980043805,-1860.9456071122213,-10789.607463659862,57978972.296621025,-0.010085266380626071,-0.026527525120766036,-8.43736329295303
21,80.13023415234291,1.0344940741236186,500.0077073645052,22272.22337187916,-1762.0727565667444,-9668.649338385128,57978930.09223303,-0.20646276028783406,-0.0014474907539123775,-8.43482619849002
22,19.85226234382703,0.3343183241798916,500.00142777606925,21775.6976704352,-1840.2863345268531,-10560.7967383117,57978970.717341304,-0.05112755777911127,-0.005326310966199252,-8.437214090688562
23,-63.96452708758991,-0.9510053500420231,500.0066203118504,21052.489593054626,-1948.2802236091854,-11731.867420655954,57978936.479820296,0.16488403836691526,0.0014801273406374082,-8.435740806141691
24,-28.394507311135694,-0.4740598283896958,500.0021717278505,21363.56887693796,-1902.822485147735,-11244.94901422295,57978963.87019269,0.07321869846385462,0.0035521862431812977,-8.437047177073053
25,63.041543751299095,0.9458025375447541,500.00655778173405,22133.752832648992,-1784.0927799916556,-9925.721669109334,57978947.13342893,-0.1624304584850857,-0.0017819929691665713,-8.435796058754336
26,21.697908843864507,0.35753181577471643,500.00153300717193,21791.209485045605,-1837.8983448141262,-10534.086897784851,57978970.28374872,-0.05588430223414589,-0.004882119626989916,-8.437183779100154
27,-77.36118288237445,-1.0282373898304826,500.00762185844997,20933.952537396235,-1965.0932964296776,-11911.387948262101,57978921.2226701,0.19940306715735406,0.0011840328715252643,-8.434988450133451
28,0.2366380329621188,0.04100001729983898,500.0007110099423,21609.643644757965,-1865.7109327499745,-10842.231579637253,57978972.12675486,-0.0005670992516732838,-0.43889278007194066,-8.43736913974934
29,73.07580773130194,0.9891891830227706,500.00710594713655,22215.26302808152,-1771.185518263383,-9775.155300844586,57978937.669828355,-0.18828631239617769,-0.0015648127193298833,-8.435254662468163
30,-37.410905493982966,-0.6689381948342826,500.00362689421854,21285.190145360084,-1914.5281494962564,-11369.75484023873,57978958.754324615,0.0964556641602865,0.0026609948355973997,-8.436811066734482
31,-28.2761144875819,-0.45568809390956305,500.0020598297169,21364.615215740472,-1902.6372241109827,-11243.31316703028,57978963.92879312,0.07291355569666823,0.0035681193070007293,-8.437049847337457
32,89.83522225784863,1.04571256619477,500.0078598750897,22350.02180472655,-1749.625811916858,-9521.222658742166,57978918.46432957,-0.23146703011072686,-0.001315290015110809,-8.434172215824095
33,-31.75516561560548,-0.5937972887479185,500.00300530846016,21334.34224840665,-1907.2817681219651,-11291.552083534314,57978962.13015783,0.08187987844013014,0.003160217983513025,-8.436966725231674
34,-22.502371516056893,-0.3498072354439215,500.00150129608846,21414.570085263615,-1895.1666923573575,-11162.868078345322,57978966.57416737,0.05803321048309914,0.004514685819587977,-8.437166613715174
35,72.95715625958505,0.9822965092786794,500.0070169881965,22214.294498738156,-1771.3508757970355,-9776.939405893698,57978937.79089558,-0.187980589596435,-0.0015666222706012384,-8.435261531548763
36,-60.391223692230675,-0.938666227337659,500.0064674197383,21083.961674362065,-1943.8020114844917,-11683.613193662186,57978940.09567216,0.15567624061808252,0.0015794344919743066,-8.435917420497013
37,17.557236927459623,0.37675802562050237,500.00162970789916,21756.47370892798,-1843.1131973030404,-10593.99256059466,57978971.143980704,-0.04521248368519119,-0.0060113797861713475,-8.437247995467947
38,21.46119277436763,0.31872305623325903,500.0013611305003,21789.175434238987,-1838.2757691759957,-10537.4964386697,57978970.3443617,-0.05527427314777888,-0.00493372811377699,-8.437187820160368
39,-56.67362549443189,-0.8330560611882284,500.0052443039176,21116.757865723346,-1938.9543544855478,-11633.30695054339,57978943.627186485,0.14609636683653934,0.0017000969109309762,-8.43609039871684
40,88.08134989298094,1.040832902565806,500.00779317515025,22336.001517552628,-1751.88180078111,-9547.939496926698,57978920.67126229,-0.22694844274376233,-0.0013366724643957095,-8.434295936310708
41,-64.3204365662285,-0.9750454203813174,500.00692345580865,21049.323599415882,-1948.7713344060228,-11736.650453797132,57978936.11153285,0.16580115679956783,0.00146956368582514,-8.435722661611388
42,40.5350769869238,0.7415649668319397,500.0043014824041,21948.63634046826,-1813.1934003254767,-10259.338109211873,57978962.891936615,-0.10443143701295306,-0.002675409900293912,-8.436719752667186
43,-20.562492716484087,-0.44833172086410655,500.0020121889338,21431.148701449158,-1892.9209553277856,-11135.674061511425,57978967.394858465,0.05303382764220972,0.004947250957113915,-8.437199924719476
44,4.401136032714161,0.17144772238829875,500.0008925399725,21645.155367526662,-1860.1853359763443,-10782.888895295704,57978972.29857702,-0.011304604859943944,-0.023689707040129928,-8.437361756103535
45,7.950232274992416,0.04914841100947436,500.0007114012369,21675.05146834631,-1855.9364665467585,-10732.032062866432,57978972.292237096,-0.020452797483330565,-0.01314862421718642,-8.437344622929187
46,-16.492102168766042,-0.1996289782910514,500.000960875459,21466.445511483904,-1887.301103091901,-11078.733621523597,57978968.793860145,0.04254298799509417,0.006201097408821856,-8.43726004969024
47,21.224493741900197,0.27942515183167715,500.00120719337065,21787.14060348041,-1838.6541319307146,-10540.904813246245,57978970.404144295,-0.054664289534913785,-0.004986499332403661,-8.437191816478151
48,-22.147309125603943,-0.29125738537089013,500.00125539522105,21417.7020045082,-1894.6036489358112,-11157.938498074791,57978966.71757274,0.05711804689481726,0.004590471885264885,-8.437172927556658
49,19.26052745909211,0.23571448709694512,500.0010596771672,21770.604528497635,-1841.2327135556918,-10569.30499010289,57978970.85099284,-0.049602638414588174,-0.00548406407053888,-8.437223242130605
50,-12.564232521879049,-0.11045065036648663,500.000779785958,21500.238052958506,-1882.1733452379437,-11023.515100044191,57978969.951877475,0.03241959965869033,0.008171880266617363,-8.437305619098126
51,2.058479432121473,-0.08604026735515917,500.00074403704275,21624.957294731936,-1863.6596608512523,-10816.195758139915,57978972.28378061,-0.005269376644990627,-0.050513699162399464,-8.437367626333286
52,12.257011062850088,0.34599731230762615,500.00148414070827,21711.804187385376,-1849.89273938286,-10670.360299111544,57978971.9181743,-0.03155201162347625,-0.008568918666519364,-8.437310350185777
53,-30.383208885604873,-0.6401714942755343,500.00338001268574,21346.16126674029,-1905.650866222065,-11272.486312208594,57978962.88143065,0.07834414487958444,0.0033067953000390222,-8.437000661891199
54,52.321683335795676,0.9057818075540081,500.00607300234697,22046.02211534021,-1797.8511182791497,-10085.353095252609,57978955.582848474,-0.13480623481668688,-0.0021110743641584166,-8.436286156812644
55,-78.07330611779665,-1.0440871673889818,500.00783676175706,20927.61503500077,-1966.0086405328768,-11920.862104274664,57978920.33892319,0.20123790100422584,0.0011701816843857358,-8.434944471749725
56,72.3639745320674,0.9422353666851816,500.00651223543355,22209.44397554772,-1772.1886299362402,-9785.854046577197,57978938.393361986,-0.1864521693182855,-0.0015754603410654143,-8.43529570538592
57,-38.99509313535052,-0.5315396553644279,500.0025498960031,21271.59235058374,-1916.2415475342045,-11391.68814624246,57978957.68458064,0.10053820200145704,0.002552735631134967,-8.43676289639073
58,1.8218338736957094,-0.12683553686330368,500.00080093322595,21622.896680474532,-1864.039904985968,-10819.548606593833,57978972.27478362,-0.004660343914035245,-0.05705740482701083,-8.437367976844762
59,39.16331090627965,0.7809571511484695,500.00469441612404,21937.32545329641,-1814.8612505222131,-10279.51411586523,57978963.60215805,-0.10089616545834383,-0.00276608598429301,-8.436763048003684
60,-83.96752566210021,-1.0448750414182304,500.0078477031975,20875.23568392786,-1973.3192407303175,-11999.13082711142,57978912.70905775,0.21642432056321978,0.0010718744988944876,-8.434565001571503
61,47.41935564745116,0.640090396396915,500.0033801782265,22005.36107711484,-1804.6269035604046,-10157.813748387385,57978958.91445038,-0.12217297100397284,-0.002302029293078639,-8.436479914215585
62,4.992815828155244,0.2716062081454889,500.0011832004675,21650.296724819284,-1859.2379111744303,-10774.485253402798,57978972.296486296,-0.012829064805654012,-0.020898882949999437,-8.437359584869657
63,-61.22169872693882,-0.9931653484352647,500.0071567236746,21076.588586563124,-1944.9456993552012,-11694.808414337756,57978939.277643695,0.15781627747867588,0.001552643110998592,-8.435877280999128
64,58.73117391925831,0.7781416533109511,500.00466294110174,22098.363346685157,-1789.9277495128817,-9989.9925683586,57978950.7663397,-0.15132326574626592,-0.0018916705757550305,-8.436004102645068
65,5.111161807665869,0.2913558343245539,500.0012560237401,21651.324507201123,-1859.0489644288605,-10772.8037220251,57978972.29546842,-0.013133997872476407,-0.020418222306804,-8.437359117254069
66,-72.77255680056612,-1.0412673944461226,500.00779793966467,20974.59447655472,-1959.4196833225942,-11850.11636951752,57978926.75701483,0.18757997580367775,0.0012715912967700147,-8.435262188376942
67,35.75296403790207,0.4258904326783584,500.001884328768,21908.580176747124,-1819.9047443941745,-10329.361726452531,57978965.3080791,-0.09210743926189036,-0.0030048061053492958,-8.436864250470324
68,39.518926355114054,0.8205452863781136,500.0051097013293,21940.322416942407,-1814.3301323684668,-10274.309720952611,57978963.416644715,-0.10181260785187268,-0.002743890966638627,-8.436751964114627
69,-61.38141905564641,-0.7890074845878121,500.0047758776627,21075.435345537207,-1944.7393974177348,-11697.098852553649,57978939.08819656,0.15822774909048928,0.0015588847067685614,-8.435869480492492
70,-21.50978981396068,-0.5904661749412518,500.0029792157111,21422.81658488582,-1894.3955394272518,-11148.848475713323,57978967.03121736,0.05547544292966562,0.004720488617922374,-8.43718404821823
71,71.77093637102963,0.8931395900529036,500.00592227060497,22204.580853404932,-1773.0440555938155,-9794.758722034248,57978938.99101441,-0.18492411700149486,-0.0015839785884295581,-8.435329592394144
72,18.741190037556613,0.5596417247205577,500.00275146092554,21766.654901008347,-1841.248638589919,-10576.980653116469,57978970.90092218,-0.04826360073065436,-0.0056431647198989555,-8.437231008126957
73,-66.91902459796256,-0.8354956832957462,500.00527021969447,21026.579174774488,-1951.730143305685,-11771.731433357942,57978933.32729828,0.17249706822107666,0.001412829815707122,-8.435587112927232
74,-31.212599909688958,-0.7473703358951778,500.0043541382229,21338.84833124017,-1906.905431973232,-11283.934051091514,57978962.44055645,0.08048174403121577,0.003212086636598644,-8.4369803334066
75,46.82714733269504,0.556028433654952,500.00272175898954,22000.37319890011,-1805.5482094139784,-10166.524237298294,57978959.29192763,-0.12064687190701787,-0.002325900396952132,-8.436502031187244
76,58.927331347798024,1.006484694529287,500.0073341790403,22100.26001060948,-1789.2246998339047,-9987.171668603738,57978950.572146066,-0.15182861833748348,-0.001897553601131712,-8.435994934840537
77,-11.49935309369879,0.0738293183897773,500.0007354592044,21509.58761917117,-1880.464591956456,-11008.604164203962,57978970.216509536,0.029674599629767224,0.008943258364905896,-8.437315853325105
78,-78.1131141517263,-0.9255621356558713,500.00630849164554,20927.40714657297,-1965.8227188477445,-11921.471561456367,57978920.27679208,0.20134042263532673,0.0011771658342465917,-8.434941992926124
79,-39.07022754080747,-0.8619822821534314,500.0055622569116,21270.52714607904,-1916.9919836260374,-11392.522363492499,57978957.685994826,0.10073209713110054,0.0025350573142722916,-8.436760592109597
80,19.92286332547556,0.05726823212687102,500.00071744607794,21775.93781730489,-1840.7466081407013,-10559.632706337847,57978970.71795859,-0.051309958603754285,-0.005299477729795216,-8.437212998130716
81,75.10701162276858,0.8866515673213596,500.00584693181736,22231.545550670067,-1768.7914369931389,-9744.495237488976,57978935.56957657,-0.19352006379152414,-0.001521312725547855,-8.435135349076146
82,53.50797091237444,0.990560325782333,500.0071261106077,22055.86692923696,-1796.1702424199,-10067.787385186546,57978954.724807926,-0.13786323451795732,-0.0020717624307614564,-8.436236403668223
83,5.939706596425,0.42605428173459614,500.001888947093,21658.513502893253,-1857.7331418635692,-10761.024603110329,57978972.282803506,-0.01526895642019975,-0.017589581326445187,-8.437355532310312
84,-37.81123189095958,-0.3458522022744877,500.00148249433914,21282.114727547425,-1914.38854150925,-11375.475182848628,57978958.45028599,0.09748708868393767,0.0026434417593477694,-8.436799058967349
85,-77.75730594144987,-0.8952526634130418,500.0059469544094,20930.601467275115,-1965.3209447437944,-11916.753724412954,57978920.71984152,0.2004236511831063,0.0011854712540282698,-8.434964027189594
86,-66.10052759487814,-1.0434831473236348,500.00782772682487,21033.544246798785,-1951.124150251985,-11760.583449095791,57978934.23743977,0.17038809341366817,0.0014209016047008337,-8.435630399181603
87,-33.76967551198498,-0.842967653405666,500.0053498276311,21316.574790182065,-1910.305604759909,-11319.31673096416,57978960.99926207,0.08707184376194571,0.0029557396333362903,-8.436914207134487
88,-5.253638099557599,-0.4521173420656704,500.00203450894514,21562.2832227494,-1873.62680844572,-10919.979292105068,57978971.5603372,0.013580351841303734,0.019648658975116653,-8.437357864989329
89,19.44958677497456,-0.024721880550977123,500.0007000529258,21771.86066621191,-1841.5097659797464,-10566.43656687605,57978970.82571322,-0.0500903247925907,-0.005423861232778833,-8.437220366456001
90,40.342982091718255,0.34196427710736726,500.00146267072705,21946.53471146077,-1814.2305978012816,-10261.969771307937,57978963.045301594,-0.10393669873752105,-0.002672045043402983,-8.436725939121965
91,57.42782878188302,0.6104441213511991,500.00313815004756,22087.490589281966,-1791.9234815217926,-10009.332545499932,57978951.81017874,-0.14796474917498423,-0.0019227581793565508,-8.436064111585646
92,70.70388736972411,0.7835561085564913,500.0047192230222,22195.79798728933,-1774.6252006261436,-9810.761738650837,57978940.05452772,-0.18217469899013414,-0.0015986491594579737,-8.435389863498608
93,80.17042082523442,0.8822486790963484,500.0057963340605,22272.349906784726,-1762.3229697598215,-9667.977575275667,57978930.057137504,-0.20656636618092802,-0.0014367444348611681,-8.434823654665108
94,85.82682518316084,0.9293428235804411,500.0063553088157,22317.814945023438,-1754.9895932031263,-9582.191266469394,57978923.442133985,-0.2211399425840858,-0.001358122904320021,-8.43445139327255
95,87.6727814220059,0.9404016394896362,500.00649081134634,22332.60418738815,-1752.6039540474458,-9554.118359048573,57978921.17959376,-0.22589585627892078,-0.0013346297631691866,-8.434324411648376
96,85.70821377551752,0.9197307487801588,500.0062389412333,22316.852429351442,-1755.1604990066503,-9583.990198315334,57978923.58607341,-0.22083435364971196,-0.0013590424454129764,-8.434459460492553
97,79.93326385031321,0.8595087424367966,500.0055370024793,22270.41257106844,-1762.671482547917,-9671.558111783552,57978930.32481108,-0.2059553319084071,-0.0014389365545998643,-8.434838709137459
98,70.34833345264819,0.7414383634659486,500.00429865773185,22192.862696952463,-1775.1631287270827,-9816.08886523377,57978940.4054969,-0.1812585573142169,-0.0016033906018728587,-8.435409746227233
99,56.95409796694688,0.5420095607806019,500.0026217179693,22083.52658139978,-1792.6636478681214,-10016.353866897025,57978952.18374568,-0.1467440179839532,-0.0019342171896845422,-8.4360855895969
100,39.751239722785584,0.24357900441218203,500.00108547953914,21941.508640675318,-1815.1789827081466,-10270.618389603296,57978963.360467024,-0.10241177785095548,-0.0027064886619009142,-8.436744715807016
101,18.739656078104574,-0.14726555893354504,500.000838247156,21765.743129994702,-1842.6535658085486,-10576.637779422776,57978970.98089682,-0.04826084267853026,-0.005622466806647662,-8.43723108571246
102,-6.082509155407971,-0.5769259889626722,500.0028758116041,21555.05621745903,-1874.9212438180036,-10931.65777076546,57978971.43252889,0.015716893970164604,0.016952128184341306,-8.437354085160852
103,-34.718387214153864,-0.9294842588644775,500.00635407535265,21308.239217333823,-1911.6680276781306,-11332.393622365178,57978960.44314465,0.08951689600150184,0.002868172933663909,-8.436888356483015
104,-67.16876299746698,-1.0416525932661527,500.0078025192752,21024.12114159264,-1952.4503857386053,-11774.955247883028,57978933.08697878,0.17314067613688788,0.0013951605224839002,-8.435573822275764
105,-76.57171785735657,-0.7725592298034561,500.00460643017686,20941.26800635971,-1963.6055867381522,-11901.036605861076,57978922.18103497,0.19736885094644308,0.00121482199309195,-8.435036721104842
106,-36.50949784517456,-0.12660661273708762,500.00080366442035,21293.696040880517,-1912.3206599185778,-11357.63705955254,57978959.26722822,0.09413214742436034,0.00274966534191002,-8.436837537069188
107,7.360719091138767,0.6370316980464671,500.0033578745206,21670.809459707685,-1855.5158456165236,-10740.792623049714,57978972.23887378,-0.01893088801586392,-0.014220828721676525,-8.437348116440644
108,55.050771193319186,1.0438006412719587,500.0078356439917,22068.58496254093,-1794.0969110234294,-10044.892812776325,57978953.581773326,-0.14183895652072764,-0.0020209266126633013,-8.436170031226041
109,73.44746938467846,0.7028446629525635,500.00393393413015,22217.898929214643,-1771.2777858812383,-9769.434190296695,57978937.30038438,-0.18924408955542157,-0.0015402454760743947,-8.435233091192782
110,18.14799345201528,-0.24790419720752085,500.0010988728527,21760.644566150102,-1843.6037861028883,-10585.135716066856,57978971.10424714,-0.04673614376181932,-0.005800111348036811,-8.437239713437398
111,-40.9681796382579,-1.003068665353272,500.0072853903757,21253.83892056653,-1919.6508353813003,-11418.571732180879,57978956.40721927,0.10562342399189932,0.002405331024485905,-8.436700173816908
112,-76.09768402752718,-0.7149028799616649,500.0040446006551,20945.541699158104,-1962.902525915068,-11894.753271944755,57978922.758800834,0.1961474382735011,0.0012272227418911798,-8.435065473635088
113,-9.3691495481447,0.4298811050361451,500.0019098508328,21528.25788909997,-1877.07054671641,-10978.727392430152,57978970.69646574,0.024183155872570434,0.011009923540242049,-8.437333625524548
114,61.18237402791383,1.0420429280771402,500.00781158983045,22118.71872066761,-1786.2757701037954,-9953.544027436963,57978948.70830355,-0.15763959323126644,-0.0018359641745499837,-8.435887586353733
115,44.45974828023399,0.17525460284391306,500.0008985278582,21980.356643719068,-1809.3193671570516,-10201.283041274257,57978960.75084642,-0.11454617589706793,-0.0024275043423391436,-8.436587667441403
116,-33.702832227030086,-0.9780637314704694,500.0069609444636,21316.98556861417,-1910.4900235516343,-11318.310044584869,57978961.04757146,0.08689970348096955,0.0029571609228898027,-8.436916010396013
117,-64.31249524031973,-0.4956755960368835,500.0023066798749,21049.98503898226,-1947.8095714068186,-11736.854299700335,57978936.083849855,0.16578046339130317,0.0014960729384688263,-8.43572303719877
118,21.466869200504227,0.8889948155824349,500.0058762532799,21789.94875259552,-1837.1369388863907,-10537.705766259523,57978970.2691028,-0.05528805781638672,-0.004949630350972578,-8.437187676702656
119,68.92676903023494,0.548948708830495,500.0026722120483,22181.088356041528,-1777.361449589166,-9837.362796244324,57978941.791487314,-0.17759565947172454,-0.0016219277718927901,-8.435488239822439
120,-24.472976924962865,-0.9276198254614605,500.0063314448471,21396.859895140726,-1898.7931940991914,-11190.050883542099,57978965.79780975,0.06311266230052862,0.004125060617056155,-8.437129779283799
121,-58.30195287597119,-0.35346723410826464,500.00151586628454,21103.051133718487,-1940.0340144817226,-11655.697912433961,57978942.075846225,0.1502921462611891,0.001672161308467744,-8.436015952704095
122,42.72192539294423,1.0363267106685252,500.00773402691993,21967.103561635304,-1809.824603592213,-10227.301099629953,57978961.67143898,-0.11006699693939483,-0.0025570381742297324,-8.436647618194018
123,32.43956931194122,-0.13515618651901576,500.00081673248496,21880.314162362298,-1825.2315628664007,-10377.556069936041,57978966.77740381,-0.08356872786459756,-0.0032816196358378034,-8.43695373713926
124,-76.21405183395568,-0.9348906830920759,500.006420493135,20944.24001504952,-1963.4837917594455,-11896.15870336445,57978922.6394023,0.1964473585854564,0.001211097663769482,-8.435058446752118
125,8.664193295766067,0.7998947779979563,500.00489044141614,21682.04024588324,-1853.542424647626,-10722.196534129946,57978972.174444616,-0.022290169125686904,-0.012102081180754414,-8.437339906451701
126,55.060104466083374,0.23949886225350098,500.0010737471139,22067.62825716233,-1795.6798599970828,-10044.386198157017,57978953.64551256,-0.14186347968202284,-0.0019816703403940403,-8.436169681621903
127,-65.01951568209105,-0.9981248843998612,500.0072207450794,21043.133089396157,-1949.6879185386786,-11746.056504878377,57978935.38759286,0.16760254766434463,0.0014504011745368767,-8.435686729811513
128,8.901283395747546,0.8257258820462314,500.00516542189143,21684.07725957745,-1853.1909634306837,-10718.80988866248,57978972.16028368,-0.022901210713283004,-0.011783340266193805,-8.437338268406078
129,43.39484839967257,-0.008463380321254118,500.0006981206716,21971.32660838564,-1811.040091855065,-10216.890821744637,57978961.38031379,-0.11180196699331148,-0.0024772833695472334,-8.43662473830021
130,-88.11945493779004,-0.7697236865138685,500.0045767666761,20838.58681862594,-1977.9142456243057,-12054.199772470969,57978907.01476858,0.22712121375694433,0.0010300474003641996,-8.434281137150485
131,43.434070849455615,1.0464021311265705,500.007871452558,21973.001573969872,-1808.8977691676203,-10216.81541621902,57978961.26550814,-0.11190226960365784,-0.002518027544227208,-8.436623314233762
132,-2.559301892928132,-0.783827897115963,500.00472026908665,21584.819978658586,-1870.8821728579308,-10881.55302885687,57978971.94653051,0.006643127862419266,0.04039193111154864,-8.43736642847123
133,-34.498005958347946,0.22001895898870638,500.00101519215696,21311.586180031805,-1909.1088012871699,-11330.036273501935,57978960.479394756,0.08894789150646232,0.002927970464601775,-8.4368943494297
134,67.74285161503875,0.36497024556948704,500.0015712137847,22171.242745032487,-1779.2389880202625,-9855.05233918557,57978942.92437643,-0.1745450856761677,-0.0016372866105946668,-8.43555238890661
135,-82.8189670920854,-0.7915555100811142,500.00479979092233,20885.763976853388,-1971.393036406084,-11984.083752349925,57978914.231406994,0.21346502988112528,0.0011073103940347354,-8.434641096683524
136,57.18712233527966,1.0063791140136937,500.00733338628015,22086.030161932616,-1791.445603301602,-10013.095851769185,57978951.94882448,-0.1473442414906521,-0.0019500337885604811,-8.436075012101785
137,-35.36425081792801,-1.0424659507639016,500.00781319524685,21302.494565294306,-1912.7028074605732,-11341.257191037794,57978960.05955766,0.09118147914179642,0.002809145466945779,-8.436870352233724
138,17.352393887685228,0.9675099556769837,500.0068305948398,21755.502552869635,-1842.2006512141224,-10597.256458308591,57978971.14435274,-0.04468345363018794,-0.006098956770048921,-8.43725078224186
139,-3.1520377017638133,-0.8479122532313297,500.00540525337055,21579.69227325359,-1871.7582930598787,-10889.937711965447,57978971.87792443,0.008169621806165712,0.03277318263161499,-8.437365047067779
140,-7.2372360495855546,0.7330357510765816,500.00421845188794,21546.853386336617,-1873.778271464991,-10948.741640009719,57978971.1130333,0.01868678677199916,0.014291194340825894,-8.437347808932781
141,13.816002897446499,-0.6532793718041743,500.00349221662964,21723.678645579374,-1849.9008301540691,-10647.401761636318,57978971.8281306,-0.03557239372171778,-0.0075810609900844915,-8.437294396756512
142,-16.584650187441138,0.6240525488913043,500.00324937972164,21466.686322025373,-1885.7823591201604,-11080.50515708667,57978968.72077332,0.042779935152241606,0.006190782965365631,-8.437258779840716
143,15.543310398510133,-0.6500780625076765,500.00346500530304,21738.228926382082,-1847.7049999369829,-10622.51773513482,57978971.581138454,-0.04002400817167598,-0.00674654605248545,-8.437274387879235
144,-10.691865852648977,0.7271729960317226,500.0041621590535,21517.320456063822,-1878.1490743540953,-10997.577055957154,57978970.38021096,0.027591503523851493,0.009648122330846092,-8.437322983780529
145,2.0299438335575672,-0.8406582799627376,500.0053253326514,21623.760495547875,-1865.194031110543,-10816.192006625366,57978972.3239423,-0.005207576999996877,-0.051115549166828464,-8.437367716065836
146,10.443025856470006,0.9611483161173453,500.0067499229426,21697.2749883744,-1850.9697875663794,-10696.7538956279,57978972.05010927,-0.026874785337890852,-0.01006312986096518,-8.437326530173321
147,-26.72748794454199,-1.0404321491134347,500.0077856907519,21377.262369022417,-1901.852096296572,-11221.413032085362,57978964.75987286,0.06892310942394407,0.003762774303650324,-8.43708381080513
148,46.82303363403485,1.0128481677246906,500.0074189146435,22000.924826792165,-1804.6474695886338,-10166.799858727378,57978959.23544632,-0.12063595605692473,-0.002345673264982428,-8.436502145691442
149,-70.72771101825606,-0.8099939249225552,500.00499284492344,20992.967814759664,-1956.418278968395,-11822.886094912512,57978929.114418544,0.18231098370694448,0.0013282730252532576,-8.435378781011474
150,81.56115866348301,0.39545972604164964,500.00172386759914,22282.902297770317,-1761.5077609205573,-9646.710863682198,57978928.50050334,-0.2101498274870515,-0.0013826174038655545,-8.434734511593865
151,-50.0435376286662,0.1838955226977111,500.00091850039917,21176.11925725872,-1928.652718168463,-11543.694478690486,57978949.40880083,0.12901029116499096,0.0019926672772006483,-8.436371631545063
152,14.713888106205667,-0.7561239505333415,500.00444192461964,21731.11141599467,-1848.9669643444909,-10634.416023120639,57978971.709907964,-0.037886642042423375,-0.007119606172304476,-8.437284297378639
